"Subject_Activity" "variable" "means"
"24_WALKING_UPSTAIRS" "fBodyAcc_mean_X" -0.248698523160494
"24_WALKING_UPSTAIRS" "fBodyAcc_mean_Y" -0.185119123335802
"24_WALKING_UPSTAIRS" "fBodyAcc_mean_Z" -0.443381260308642
"24_WALKING_UPSTAIRS" "fBodyAcc_std_X" -0.169768739176543
"24_WALKING_UPSTAIRS" "fBodyAcc_std_Y" -0.0598453764425926
"24_WALKING_UPSTAIRS" "fBodyAcc_std_Z" -0.342814223561728
"24_WALKING_UPSTAIRS" "fBodyAccJerk_mean_X" -0.361427842827161
"24_WALKING_UPSTAIRS" "fBodyAccJerk_mean_Y" -0.434700710185185
"24_WALKING_UPSTAIRS" "fBodyAccJerk_mean_Z" -0.604965667530864
"24_WALKING_UPSTAIRS" "fBodyAccJerk_std_X" -0.369508915144753
"24_WALKING_UPSTAIRS" "fBodyAccJerk_std_Y" -0.435658101358025
"24_WALKING_UPSTAIRS" "fBodyAccJerk_std_Z" -0.679938862530864
"24_WALKING_UPSTAIRS" "fBodyGyro_mean_X" -0.435453968703704
"24_WALKING_UPSTAIRS" "fBodyGyro_mean_Y" -0.561784193641975
"24_WALKING_UPSTAIRS" "fBodyGyro_mean_Z" -0.395809824444444
"24_WALKING_UPSTAIRS" "fBodyGyro_std_X" -0.549723922654321
"24_WALKING_UPSTAIRS" "fBodyGyro_std_Y" -0.488770961309877
"24_WALKING_UPSTAIRS" "fBodyGyro_std_Z" -0.391730769382716
"24_WALKING_UPSTAIRS" "fBodyAccMag_mean" -0.223231682453704
"24_WALKING_UPSTAIRS" "fBodyAccMag_std" -0.316819815679012
"24_WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_mean" -0.334293472148148
"24_WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_std" -0.417016096358025
"24_WALKING_UPSTAIRS" "fBodyBodyGyroMag_mean" -0.528871535
"24_WALKING_UPSTAIRS" "fBodyBodyGyroMag_std" -0.484796729401235
"24_WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_mean" -0.680715896049383
"24_WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_std" -0.700551243765432
"4_LAYING" "tBodyAcc_mean_X" 0.271306077882096
"4_LAYING" "tBodyAcc_mean_Y" -0.0173804591208734
"4_LAYING" "tBodyAcc_mean_Z" -0.106265285525764
"4_LAYING" "tBodyAcc_std_X" -0.970923881353712
"4_LAYING" "tBodyAcc_std_Y" -0.949520663056769
"4_LAYING" "tBodyAcc_std_Z" -0.958132257336245
"4_LAYING" "tGravityAcc_mean_X" -0.30481838489083
"4_LAYING" "tGravityAcc_mean_Y" 0.670544659606987
"4_LAYING" "tGravityAcc_mean_Z" 0.452119227423581
"4_LAYING" "tGravityAcc_std_X" -0.959860977248908
"4_LAYING" "tGravityAcc_std_Y" -0.97127065
"4_LAYING" "tGravityAcc_std_Z" -0.967507174672489
"4_LAYING" "tBodyAccJerk_mean_X" 0.0806922268017467
"4_LAYING" "tBodyAccJerk_mean_Y" 0.00894403250586463
"4_LAYING" "tBodyAccJerk_mean_Z" -0.00230472153572271
"4_LAYING" "tBodyAccJerk_std_X" -0.979837549912664
"4_LAYING" "tBodyAccJerk_std_Y" -0.966343819781659
"4_LAYING" "tBodyAccJerk_std_Z" -0.978700101921397
"4_LAYING" "tBodyGyro_mean_X" -0.0185361700980524
"4_LAYING" "tBodyGyro_mean_Y" -0.0866387693344978
"4_LAYING" "tBodyGyro_mean_Z" 0.129163175733624
"4_LAYING" "tBodyGyro_std_X" -0.970301061572052
"4_LAYING" "tBodyGyro_std_Y" -0.968440061048035
"4_LAYING" "tBodyGyro_std_Z" -0.967123999257642
"4_LAYING" "tBodyGyroJerk_mean_X" -0.101973601087336
"4_LAYING" "tBodyGyroJerk_mean_Y" -0.0378424291572052
"4_LAYING" "tBodyGyroJerk_mean_Z" -0.064335994828821
"4_LAYING" "tBodyGyroJerk_std_X" -0.973862518078603
"4_LAYING" "tBodyGyroJerk_std_Y" -0.983666069694323
"4_LAYING" "tBodyGyroJerk_std_Z" -0.983520672445415
"4_LAYING" "tBodyAccMag_mean" -0.959856428864629
"4_LAYING" "tBodyAccMag_std" -0.950621065401747
"4_LAYING" "tGravityAccMag_mean" -0.959856428864629
"4_LAYING" "tGravityAccMag_std" -0.950621065401747
"4_LAYING" "tBodyAccJerkMag_mean" -0.97688883371179
"4_LAYING" "tBodyAccJerkMag_std" -0.972444371484716
"4_LAYING" "tBodyGyroMag_mean" -0.946818968733624
"4_LAYING" "tBodyGyroMag_std" -0.949262861135371
"4_LAYING" "tBodyGyroJerkMag_mean" -0.983199537248908
"4_LAYING" "tBodyGyroJerkMag_std" -0.978995786157205
"4_LAYING" "fBodyAcc_mean_X" -0.972258913275109
"4_LAYING" "fBodyAcc_mean_Y" -0.953327233668122
"4_LAYING" "fBodyAcc_mean_Z" -0.965023441746725
"4_LAYING" "fBodyAcc_std_X" -0.970491640174672
"4_LAYING" "fBodyAcc_std_Y" -0.950194720262009
"4_LAYING" "fBodyAcc_std_Z" -0.957043471659389
"4_LAYING" "fBodyAccJerk_mean_X" -0.979718580829694
"4_LAYING" "fBodyAccJerk_mean_Y" -0.966702609781659
"4_LAYING" "fBodyAccJerk_mean_Z" -0.975872230393013
"4_LAYING" "fBodyAccJerk_std_X" -0.981873449956332
"4_LAYING" "fBodyAccJerk_std_Y" -0.96845404371179
"4_LAYING" "fBodyAccJerk_std_Z" -0.980137033056769
"4_LAYING" "fBodyGyro_mean_X" -0.964550637030568
"4_LAYING" "fBodyGyro_mean_Y" -0.97238242489083
"4_LAYING" "fBodyGyro_mean_Z" -0.96596042489083
"4_LAYING" "fBodyGyro_std_X" -0.972223794104804
"4_LAYING" "fBodyGyro_std_Y" -0.966780275327511
"4_LAYING" "fBodyGyro_std_Z" -0.970564880960699
"4_LAYING" "fBodyAccMag_mean" -0.957162083406114
"4_LAYING" "fBodyAccMag_std" -0.954245325598253
"4_LAYING" "fBodyBodyAccJerkMag_mean" -0.972436711484716
"4_LAYING" "fBodyBodyAccJerkMag_std" -0.971463549781659
"4_LAYING" "fBodyBodyGyroMag_mean" -0.960564386069869
"4_LAYING" "fBodyBodyGyroMag_std" -0.950795139737991
"4_LAYING" "fBodyBodyGyroJerkMag_mean" -0.979954232751092
"4_LAYING" "fBodyBodyGyroJerkMag_std" -0.978965637161572
"4_SITTING" "tBodyAcc_mean_X" 0.271532360131915
"4_SITTING" "tBodyAcc_mean_Y" -0.0116228350385532
"4_SITTING" "tBodyAcc_mean_Z" -0.108029639212766
"4_SITTING" "tBodyAcc_std_X" -0.982865368808511
"4_SITTING" "tBodyAcc_std_Y" -0.916559776485106
"4_SITTING" "tBodyAcc_std_Z" -0.929697810042553
"4_SITTING" "tGravityAcc_mean_X" 0.907882063574468
"4_SITTING" "tGravityAcc_mean_Y" 0.0418361929899349
"4_SITTING" "tGravityAcc_mean_Z" 0.0600835266608511
"4_SITTING" "tGravityAcc_std_X" -0.980631343319149
"4_SITTING" "tGravityAcc_std_Y" -0.946815298012766
"4_SITTING" "tGravityAcc_std_Z" -0.941863164425532
"4_SITTING" "tBodyAccJerk_mean_X" 0.0758013525829787
"4_SITTING" "tBodyAccJerk_mean_Y" 0.00416241580051064
"4_SITTING" "tBodyAccJerk_mean_Z" -0.00395955775608511
"4_SITTING" "tBodyAccJerk_std_X" -0.98077566187234
"4_SITTING" "tBodyAccJerk_std_Y" -0.963655160978723
"4_SITTING" "tBodyAccJerk_std_Z" -0.980299997361702
"4_SITTING" "tBodyGyro_mean_X" -0.0406679086987234
"4_SITTING" "tBodyGyro_mean_Y" -0.0736768738038298
"4_SITTING" "tBodyGyro_mean_Z" 0.0913097081547234
"4_SITTING" "tBodyGyro_std_X" -0.977052818382979
"4_SITTING" "tBodyGyro_std_Y" -0.962256692978723
"4_SITTING" "tBodyGyro_std_Z" -0.949755684978723
"4_SITTING" "tBodyGyroJerk_mean_X" -0.0972092214510638
"4_SITTING" "tBodyGyroJerk_mean_Y" -0.0401717714354043
"4_SITTING" "tBodyGyroJerk_mean_Z" -0.0544188418414043
"4_SITTING" "tBodyGyroJerk_std_X" -0.980874761191489
"4_SITTING" "tBodyGyroJerk_std_Y" -0.984910786978723
"4_SITTING" "tBodyGyroJerk_std_Z" -0.977173294723404
"4_SITTING" "tBodyAccMag_mean" -0.942456035829787
"4_SITTING" "tBodyAccMag_std" -0.927968378808511
"4_SITTING" "tGravityAccMag_mean" -0.942456035829787
"4_SITTING" "tGravityAccMag_std" -0.927968378808511
"4_SITTING" "tBodyAccJerkMag_mean" -0.976872821404255
"4_SITTING" "tBodyAccJerkMag_std" -0.973470800255319
"4_SITTING" "tBodyGyroMag_mean" -0.944023977191489
"4_SITTING" "tBodyGyroMag_std" -0.947154989140426
"4_SITTING" "tBodyGyroJerkMag_mean" -0.984377958340426
"4_SITTING" "tBodyGyroJerkMag_std" -0.981837593489362
"4_SITTING" "fBodyAcc_mean_X" -0.980915480595745
"4_SITTING" "fBodyAcc_mean_Y" -0.931808154255319
"4_SITTING" "fBodyAcc_mean_Z" -0.950493777617021
"4_SITTING" "fBodyAcc_std_X" -0.983895561404255
"4_SITTING" "fBodyAcc_std_Y" -0.914297080978723
"4_SITTING" "fBodyAcc_std_Z" -0.924361118297872
"4_SITTING" "fBodyAccJerk_mean_X" -0.981150608382979
"4_SITTING" "fBodyAccJerk_mean_Y" -0.963834398042553
"4_SITTING" "fBodyAccJerk_mean_Z" -0.97717653693617
"4_SITTING" "fBodyAccJerk_std_X" -0.982120959957447
"4_SITTING" "fBodyAccJerk_std_Y" -0.966202129148936
"4_SITTING" "fBodyAccJerk_std_Z" -0.982075548
"4_SITTING" "fBodyGyro_mean_X" -0.971157397446809
"4_SITTING" "fBodyGyro_mean_Y" -0.969463389617021
"4_SITTING" "fBodyGyro_mean_Z" -0.952692618595745
"4_SITTING" "fBodyGyro_std_X" -0.978998544425532
"4_SITTING" "fBodyGyro_std_Y" -0.958884878212766
"4_SITTING" "fBodyGyro_std_Z" -0.953553954340426
"4_SITTING" "fBodyAccMag_mean" -0.942763782212766
"4_SITTING" "fBodyAccMag_std" -0.931512142212766
"4_SITTING" "fBodyBodyAccJerkMag_mean" -0.972966682170213
"4_SITTING" "fBodyBodyAccJerkMag_std" -0.973138506978723
"4_SITTING" "fBodyBodyGyroMag_mean" -0.960981568723404
"4_SITTING" "fBodyBodyGyroMag_std" -0.947671565608511
"4_SITTING" "fBodyBodyGyroJerkMag_mean" -0.982741003361702
"4_SITTING" "fBodyBodyGyroJerkMag_std" -0.981697281659574
"4_STANDING" "tBodyAcc_mean_X" 0.279073617328244
"4_STANDING" "tBodyAcc_mean_Y" -0.0149156837969466
"4_STANDING" "tBodyAcc_mean_Z" -0.104190464594244
"4_STANDING" "tBodyAcc_std_X" -0.978358223854962
"4_STANDING" "tBodyAcc_std_Y" -0.900231306870229
"4_STANDING" "tBodyAcc_std_Z" -0.921418410076336
"4_STANDING" "tGravityAcc_mean_X" 0.935716113549618
"4_STANDING" "tGravityAcc_mean_Y" -0.228728739816794
"4_STANDING" "tGravityAcc_mean_Z" -0.0179964275
"4_STANDING" "tGravityAcc_std_X" -0.983245867328244
"4_STANDING" "tGravityAcc_std_Y" -0.955303154541985
"4_STANDING" "tGravityAcc_std_Z" -0.939448770858779
"4_STANDING" "tBodyAccJerk_mean_X" 0.0741717892904198
"4_STANDING" "tBodyAccJerk_mean_Y" 0.00463574355960687
"4_STANDING" "tBodyAccJerk_mean_Z" -0.00820413412087786
"4_STANDING" "tBodyAccJerk_std_X" -0.972758684656489
"4_STANDING" "tBodyAccJerk_std_Y" -0.949944541183206
"4_STANDING" "tBodyAccJerk_std_Z" -0.976742246259542
"4_STANDING" "tBodyGyro_mean_X" -0.0268944899179008
"4_STANDING" "tBodyGyro_mean_Y" -0.0696016717076336
"4_STANDING" "tBodyGyro_mean_Z" 0.0799543232977099
"4_STANDING" "tBodyGyro_std_X" -0.918062784236641
"4_STANDING" "tBodyGyro_std_Y" -0.951116359847328
"4_STANDING" "tBodyGyro_std_Z" -0.934553467022901
"4_STANDING" "tBodyGyroJerk_mean_X" -0.101505580956489
"4_STANDING" "tBodyGyroJerk_mean_Y" -0.0439324435820611
"4_STANDING" "tBodyGyroJerk_mean_Z" -0.0497450913535496
"4_STANDING" "tBodyGyroJerk_std_X" -0.951325060839695
"4_STANDING" "tBodyGyroJerk_std_Y" -0.978068019541985
"4_STANDING" "tBodyGyroJerk_std_Z" -0.966433513549618
"4_STANDING" "tBodyAccMag_mean" -0.934727131068702
"4_STANDING" "tBodyAccMag_std" -0.925820181450382
"4_STANDING" "tGravityAccMag_mean" -0.934727131068702
"4_STANDING" "tGravityAccMag_std" -0.925820181450382
"4_STANDING" "tBodyAccJerkMag_mean" -0.968493781870229
"4_STANDING" "tBodyAccJerkMag_std" -0.962891333587786
"4_STANDING" "tBodyGyroMag_mean" -0.916778936221374
"4_STANDING" "tBodyGyroMag_std" -0.905881692748092
"4_STANDING" "tBodyGyroJerkMag_mean" -0.970741651183206
"4_STANDING" "tBodyGyroJerkMag_std" -0.967673631145038
"4_STANDING" "fBodyAcc_mean_X" -0.974469467290076
"4_STANDING" "fBodyAcc_mean_Y" -0.916389502557252
"4_STANDING" "fBodyAcc_mean_Z" -0.946609907557252
"4_STANDING" "fBodyAcc_std_X" -0.980282816908397
"4_STANDING" "fBodyAcc_std_Y" -0.898315710538168
"4_STANDING" "fBodyAcc_std_Z" -0.914784734465649
"4_STANDING" "fBodyAccJerk_mean_X" -0.972814496984733
"4_STANDING" "fBodyAccJerk_mean_Y" -0.950541409045802
"4_STANDING" "fBodyAccJerk_mean_Z" -0.972968443778626
"4_STANDING" "fBodyAccJerk_std_X" -0.975327746946565
"4_STANDING" "fBodyAccJerk_std_Y" -0.953045681145038
"4_STANDING" "fBodyAccJerk_std_Z" -0.979220332366412
"4_STANDING" "fBodyGyro_mean_X" -0.916120606412214
"4_STANDING" "fBodyGyro_mean_Y" -0.957785701526718
"4_STANDING" "fBodyGyro_mean_Z" -0.936994015076336
"4_STANDING" "fBodyGyro_std_X" -0.919913906603053
"4_STANDING" "fBodyGyro_std_Y" -0.947883995458015
"4_STANDING" "fBodyGyro_std_Z" -0.939954236221374
"4_STANDING" "fBodyAccMag_mean" -0.939069245343511
"4_STANDING" "fBodyAccMag_std" -0.930269366564885
"4_STANDING" "fBodyBodyAccJerkMag_mean" -0.961978345229008
"4_STANDING" "fBodyBodyAccJerkMag_std" -0.963201820916031
"4_STANDING" "fBodyBodyGyroMag_mean" -0.930834748053435
"4_STANDING" "fBodyBodyGyroMag_std" -0.90697453648855
"4_STANDING" "fBodyBodyGyroJerkMag_mean" -0.969180952290076
"4_STANDING" "fBodyBodyGyroJerkMag_std" -0.967832396145038
"4_WALKING" "tBodyAcc_mean_X" 0.275801680846561
"4_WALKING" "tBodyAcc_mean_Y" -0.0163816781825397
"4_WALKING" "tBodyAcc_mean_Z" -0.109881790340741
"4_WALKING" "tBodyAcc_std_X" -0.373170916666667
"4_WALKING" "tBodyAcc_std_Y" -0.0708759754630159
"4_WALKING" "tBodyAcc_std_Z" -0.407221573862434
"4_WALKING" "tGravityAcc_mean_X" 0.944635891587302
"4_WALKING" "tGravityAcc_mean_Y" -0.175361872322751
"4_WALKING" "tGravityAcc_mean_Z" -0.0640455362222222
"4_WALKING" "tGravityAcc_std_X" -0.980742185555556
"4_WALKING" "tGravityAcc_std_Y" -0.96674882
"4_WALKING" "tGravityAcc_std_Z" -0.954463607248677
"4_WALKING" "tBodyAccJerk_mean_X" 0.080258076542328
"4_WALKING" "tBodyAccJerk_mean_Y" 0.011179615089418
"4_WALKING" "tBodyAccJerk_mean_Z" 0.00927220578412698
"4_WALKING" "tBodyAccJerk_std_X" -0.324236633740741
"4_WALKING" "tBodyAccJerk_std_Y" -0.15174888250582
"4_WALKING" "tBodyAccJerk_std_Z" -0.612993577566138
"4_WALKING" "tBodyGyro_mean_X" -0.0346676161532804
"4_WALKING" "tBodyGyro_mean_Y" -0.0676429208433862
"4_WALKING" "tBodyGyro_mean_Z" 0.0849321301989418
"4_WALKING" "tBodyGyro_std_X" -0.516290969047619
"4_WALKING" "tBodyGyro_std_Y" -0.563808221481481
"4_WALKING" "tBodyGyro_std_Z" -0.489300382063492
"4_WALKING" "tBodyGyroJerk_mean_X" -0.107926530356085
"4_WALKING" "tBodyGyroJerk_mean_Y" -0.0401421397835979
"4_WALKING" "tBodyGyroJerk_mean_Z" -0.0519314941086243
"4_WALKING" "tBodyGyroJerk_std_X" -0.443408636507936
"4_WALKING" "tBodyGyroJerk_std_Y" -0.681351526402116
"4_WALKING" "tBodyGyroJerk_std_Z" -0.564211964867725
"4_WALKING" "tBodyAccMag_mean" -0.239094523121693
"4_WALKING" "tBodyAccMag_std" -0.451843415343915
"4_WALKING" "tGravityAccMag_mean" -0.239094523121693
"4_WALKING" "tGravityAccMag_std" -0.451843415343915
"4_WALKING" "tBodyAccJerkMag_mean" -0.327130522380952
"4_WALKING" "tBodyAccJerkMag_std" -0.285664672158201
"4_WALKING" "tBodyGyroMag_mean" -0.422787301437037
"4_WALKING" "tBodyGyroMag_std" -0.543585173968254
"4_WALKING" "tBodyGyroJerkMag_mean" -0.595269937301587
"4_WALKING" "tBodyGyroJerkMag_std" -0.623616652804233
"4_WALKING" "fBodyAcc_mean_X" -0.36921323205291
"4_WALKING" "fBodyAcc_mean_Y" -0.115445886176561
"4_WALKING" "fBodyAcc_mean_Z" -0.474895876719577
"4_WALKING" "fBodyAcc_std_X" -0.376060577195767
"4_WALKING" "fBodyAcc_std_Y" -0.10736936315455
"4_WALKING" "fBodyAcc_std_Z" -0.417936920529101
"4_WALKING" "fBodyAccJerk_mean_X" -0.375418159830688
"4_WALKING" "fBodyAccJerk_mean_Y" -0.234699991243386
"4_WALKING" "fBodyAccJerk_mean_Z" -0.595406364920635
"4_WALKING" "fBodyAccJerk_std_X" -0.332528011624339
"4_WALKING" "fBodyAccJerk_std_Y" -0.119258704016402
"4_WALKING" "fBodyAccJerk_std_Z" -0.629188927777778
"4_WALKING" "fBodyGyro_mean_X" -0.406409944867725
"4_WALKING" "fBodyGyro_mean_Y" -0.584932688835979
"4_WALKING" "fBodyGyro_mean_Z" -0.460919082539683
"4_WALKING" "fBodyGyro_std_X" -0.552502517513228
"4_WALKING" "fBodyGyro_std_Y" -0.555190703492063
"4_WALKING" "fBodyGyro_std_Z" -0.546897241111111
"4_WALKING" "fBodyAccMag_mean" -0.405356753386243
"4_WALKING" "fBodyAccMag_std" -0.566395636031746
"4_WALKING" "fBodyBodyAccJerkMag_mean" -0.313920191899471
"4_WALKING" "fBodyBodyAccJerkMag_std" -0.258330459479894
"4_WALKING" "fBodyBodyGyroMag_mean" -0.568266763021164
"4_WALKING" "fBodyBodyGyroMag_std" -0.608916382486772
"4_WALKING" "fBodyBodyGyroJerkMag_mean" -0.646063125608466
"4_WALKING" "fBodyBodyGyroJerkMag_std" -0.623486423756614
"4_WALKING_DOWNSTAIRS" "tBodyAcc_mean_X" 0.289413594691358
"4_WALKING_DOWNSTAIRS" "tBodyAcc_mean_Y" -0.0152830230784568
"4_WALKING_DOWNSTAIRS" "tBodyAcc_mean_Z" -0.105257056887037
"4_WALKING_DOWNSTAIRS" "tBodyAcc_std_X" 0.0640858179740741
"4_WALKING_DOWNSTAIRS" "tBodyAcc_std_Y" -0.0836234853192593
"4_WALKING_DOWNSTAIRS" "tBodyAcc_std_Z" -0.312716344384568
"4_WALKING_DOWNSTAIRS" "tGravityAcc_mean_X" 0.930928678333333
"4_WALKING_DOWNSTAIRS" "tGravityAcc_mean_Y" -0.16217430160679
"4_WALKING_DOWNSTAIRS" "tGravityAcc_mean_Z" -0.072238582382716
"4_WALKING_DOWNSTAIRS" "tGravityAcc_std_X" -0.951301396296296
"4_WALKING_DOWNSTAIRS" "tGravityAcc_std_Y" -0.941932586234568
"4_WALKING_DOWNSTAIRS" "tGravityAcc_std_Z" -0.917114960987654
"4_WALKING_DOWNSTAIRS" "tBodyAccJerk_mean_X" 0.0839310788302469
"4_WALKING_DOWNSTAIRS" "tBodyAccJerk_mean_Y" 0.0147477418304938
"4_WALKING_DOWNSTAIRS" "tBodyAccJerk_mean_Z" -0.00183501755839506
"4_WALKING_DOWNSTAIRS" "tBodyAccJerk_std_X" -0.0757114978377161
"4_WALKING_DOWNSTAIRS" "tBodyAccJerk_std_Y" -0.148838982804321
"4_WALKING_DOWNSTAIRS" "tBodyAccJerk_std_Z" -0.506662317901235
"4_WALKING_DOWNSTAIRS" "tBodyGyro_mean_X" -0.0781593178277778
"4_WALKING_DOWNSTAIRS" "tBodyGyro_mean_Y" -0.0539270538647469
"4_WALKING_DOWNSTAIRS" "tBodyGyro_mean_Z" 0.0911836664623457
"4_WALKING_DOWNSTAIRS" "tBodyGyro_std_X" -0.358299141880864
"4_WALKING_DOWNSTAIRS" "tBodyGyro_std_Y" -0.46676986791358
"4_WALKING_DOWNSTAIRS" "tBodyGyro_std_Z" -0.39241486703642
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerk_mean_X" -0.0821408072932099
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerk_mean_Y" -0.0480690249312346
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerk_mean_Z" -0.0504110727282099
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerk_std_X" -0.403484239580247
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerk_std_Y" -0.564596909932099
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerk_std_Z" -0.372806352839506
"4_WALKING_DOWNSTAIRS" "tBodyAccMag_mean" 0.0315657003233333
"4_WALKING_DOWNSTAIRS" "tBodyAccMag_std" 0.0226666079950617
"4_WALKING_DOWNSTAIRS" "tGravityAccMag_mean" 0.0315657003233333
"4_WALKING_DOWNSTAIRS" "tGravityAccMag_std" 0.0226666079950617
"4_WALKING_DOWNSTAIRS" "tBodyAccJerkMag_mean" -0.17172556612179
"4_WALKING_DOWNSTAIRS" "tBodyAccJerkMag_std" -0.122060670545062
"4_WALKING_DOWNSTAIRS" "tBodyGyroMag_mean" -0.217198275149691
"4_WALKING_DOWNSTAIRS" "tBodyGyroMag_std" -0.317508409166667
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerkMag_mean" -0.473864841296296
"4_WALKING_DOWNSTAIRS" "tBodyGyroJerkMag_std" -0.514697437630247
"4_WALKING_DOWNSTAIRS" "fBodyAcc_mean_X" 0.0062185503541358
"4_WALKING_DOWNSTAIRS" "fBodyAcc_mean_Y" -0.0541364275654321
"4_WALKING_DOWNSTAIRS" "fBodyAcc_mean_Z" -0.343491204265432
"4_WALKING_DOWNSTAIRS" "fBodyAcc_std_X" 0.0830209008265432
"4_WALKING_DOWNSTAIRS" "fBodyAcc_std_Y" -0.160529046871481
"4_WALKING_DOWNSTAIRS" "fBodyAcc_std_Z" -0.352359097324074
"4_WALKING_DOWNSTAIRS" "fBodyAccJerk_mean_X" -0.108141238730247
"4_WALKING_DOWNSTAIRS" "fBodyAccJerk_mean_Y" -0.182026323333951
"4_WALKING_DOWNSTAIRS" "fBodyAccJerk_mean_Z" -0.455345403253086
"4_WALKING_DOWNSTAIRS" "fBodyAccJerk_std_X" -0.127229791236235
"4_WALKING_DOWNSTAIRS" "fBodyAccJerk_std_Y" -0.171691624304321
"4_WALKING_DOWNSTAIRS" "fBodyAccJerk_std_Z" -0.557539862283951
"4_WALKING_DOWNSTAIRS" "fBodyGyro_mean_X" -0.241688374803086
"4_WALKING_DOWNSTAIRS" "fBodyGyro_mean_Y" -0.444029999233951
"4_WALKING_DOWNSTAIRS" "fBodyGyro_mean_Z" -0.26709860231358
"4_WALKING_DOWNSTAIRS" "fBodyGyro_std_X" -0.39940183312963
"4_WALKING_DOWNSTAIRS" "fBodyGyro_std_Y" -0.487656984648148
"4_WALKING_DOWNSTAIRS" "fBodyGyro_std_Z" -0.497949734691358
"4_WALKING_DOWNSTAIRS" "fBodyAccMag_mean" 0.071595571262963
"4_WALKING_DOWNSTAIRS" "fBodyAccMag_std" -0.167429025957407
"4_WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag_mean" -0.0801768335407407
"4_WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag_std" -0.186367996862963
"4_WALKING_DOWNSTAIRS" "fBodyBodyGyroMag_mean" -0.345942912292593
"4_WALKING_DOWNSTAIRS" "fBodyBodyGyroMag_std" -0.421370869876543
"4_WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag_mean" -0.503901196197531
"4_WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag_std" -0.565788659524691
"4_WALKING_UPSTAIRS" "tBodyAcc_mean_X" 0.259029714570681
"4_WALKING_UPSTAIRS" "tBodyAcc_mean_Y" -0.026474685789288
"4_WALKING_UPSTAIRS" "tBodyAcc_mean_Z" -0.113786176601047
"4_WALKING_UPSTAIRS" "tBodyAcc_std_X" -0.249370665965969
"4_WALKING_UPSTAIRS" "tBodyAcc_std_Y" -0.0576275768174869
"4_WALKING_UPSTAIRS" "tBodyAcc_std_Z" -0.246118389137173
"4_WALKING_UPSTAIRS" "tGravityAcc_mean_X" 0.881738558534031
"4_WALKING_UPSTAIRS" "tGravityAcc_mean_Y" -0.292221782408377
"4_WALKING_UPSTAIRS" "tGravityAcc_mean_Z" -0.161576567659686
"4_WALKING_UPSTAIRS" "tGravityAcc_std_X" -0.952214139947644
"4_WALKING_UPSTAIRS" "tGravityAcc_std_Y" -0.928766511623037
"4_WALKING_UPSTAIRS" "tGravityAcc_std_Z" -0.917342653246073
"4_WALKING_UPSTAIRS" "tBodyAccJerk_mean_X" 0.0695681978486911
"4_WALKING_UPSTAIRS" "tBodyAccJerk_mean_Y" 0.0224129260704188
"4_WALKING_UPSTAIRS" "tBodyAccJerk_mean_Z" 0.00104665348743456
"4_WALKING_UPSTAIRS" "tBodyAccJerk_std_X" -0.396955982513089
"4_WALKING_UPSTAIRS" "tBodyAccJerk_std_Y" -0.325191085994241
"4_WALKING_UPSTAIRS" "tBodyAccJerk_std_Z" -0.679929319319372
"4_WALKING_UPSTAIRS" "tBodyGyro_mean_X" -0.00536203187015707
"4_WALKING_UPSTAIRS" "tBodyGyro_mean_Y" -0.0735670457006178
"4_WALKING_UPSTAIRS" "tBodyGyro_mean_Z" 0.0793520305319372
"4_WALKING_UPSTAIRS" "tBodyGyro_std_X" -0.508307990675393
"4_WALKING_UPSTAIRS" "tBodyGyro_std_Y" -0.447319631148168
"4_WALKING_UPSTAIRS" "tBodyGyro_std_Z" -0.343671469048691
"4_WALKING_UPSTAIRS" "tBodyGyroJerk_mean_X" -0.109900108848168
"4_WALKING_UPSTAIRS" "tBodyGyroJerk_mean_Y" -0.0457781749172775
"4_WALKING_UPSTAIRS" "tBodyGyroJerk_mean_Z" -0.0648507828542932
"4_WALKING_UPSTAIRS" "tBodyGyroJerk_std_X" -0.575686315340314
"4_WALKING_UPSTAIRS" "tBodyGyroJerk_std_Y" -0.720876294293194
"4_WALKING_UPSTAIRS" "tBodyGyroJerk_std_Z" -0.60105152973822
"4_WALKING_UPSTAIRS" "tBodyAccMag_mean" -0.14343214141466
"4_WALKING_UPSTAIRS" "tBodyAccMag_std" -0.253637884715183
"4_WALKING_UPSTAIRS" "tGravityAccMag_mean" -0.14343214141466
"4_WALKING_UPSTAIRS" "tGravityAccMag_std" -0.253637884715183
"4_WALKING_UPSTAIRS" "tBodyAccJerkMag_mean" -0.420065324712042
"4_WALKING_UPSTAIRS" "tBodyAccJerkMag_std" -0.422511535235602
"4_WALKING_UPSTAIRS" "tBodyGyroMag_mean" -0.269727758014136
